,RMD100,RMD224,RMD137,RMD186,RMD232,RMD310,RMD149,RMD201,RMD234,RMD233,RMD136,RMD238,RMD239,RMD166,RMD158,RMD208,RMD128,RMD250,RMD248,RMD144,RMD088,RMD192,RMD252,RMD242,RMD081,RMD216,RMD237,RMD179,RMD178,RMD089,RMD143,RMD200,RMD194,RMD160,RMD177,RMD247,RMD240,RMD322,RMD172,RMD188,RMD107,RMD184,RMD243,RMD236,RMD079,RMD244,RMD255,RMD082,RMD108,RMD245,RMD162,RMD189,RMD180,RMD175,RMD075,RMD191,RMD176,RMD109,RMD207,RMD090,RMD121,RMD076,RMD087,RMD220,RMD151,RMD084,RMD129,RMD173,RMD215,RMD305,RMD167,RMD083,RMD211,RMD241,RMD259,RMD258,RMD091,RMD254,RMD092,RMD193,RMD260,RMD098,RMD103,RMD229,RMD170,RMD196,RMD131,RMD104,RMD152,RMD096,RMD078,RMD249,RMD141,RMD111,RMD086,RMD168,RMD095,RMD169,RMD080,RMD214,RMD183,RMD181,RMD099,RMD204,RMD074,RMD246,RMD130,RMD112,RMD251,RMD094,RMD257,RMD262,RMD125,RMD093,RMD145,RMD119,RMD185,RMD187,RMD118,RMD209,RMD164,RMD210,RMD171,RMD135,RMD199,RMD195,RMD115,RMD235,RMD206,RMD134,RMD165,RMD222,RMD102,RMD073,RMD212,RMD110,RMD106,RMD072,RMD253,RMD205,RMD105,RMD321,RMD140,RMD157,RMD120,RMD124,RMD085,RMD114,RMD101,RMD127,RMD122,RMD163,RMD097,RMD231,RMD113,RMD123,RMD213,RMD221,RMD263,RMD133,RMD077,RMD159,RMD226,RMD182,RMD228,RMD156,RMD139,RMD198,RMD304,RMD153,RMD154,RMD219,RMD174,RMD142,RMD202,RMD132,RMD190,RMD126,RMD150,RMD161,RMD230,RMD197,RMD148,RMD146,RMD147,RMD225,RMD217,RMD116,RMD138,RMD223,RMD271,RMD306,RMD307,RMD227,RMD292,RMD315,RMD288,RMD309,RMD280,RMD264,RMD218,RMD287,RMD269,RMD316,RMD312,RMD283,RMD302,RMD313,RMD299,RMD300,RMD320,RMD267,RMD268,RMD266,RMD282,RMD290,RMD297,RMD318,RMD273,RMD296,RMD275,RMD319,RMD279,RMD308,RMD281,RMD303,RMD276,RMD311,RMD317,RMD278,RMD286,RMD272,RMD289,RMD291,RMD295,RMD285,RMD293,RMD274,RMD270,RMD277,RMD298,RMD284,RMD265,RMD301,RMD294
RMD100,0.0,5.627665139540744,4.543732599402018,5.152243465533941,5.508819676490136,4.8034861248363345,4.807229512656708,5.126567719250191,6.051380919390593,5.558032568353421,6.1126127432737825,5.947837599917288,5.731513271946597,4.990362429701998,4.512920194057497,5.2099724020915295,5.57330949221864,5.5615991116427725,5.573502932633599,5.83257055037232,6.1928047257755185,5.249995913777627,5.2726241047527935,5.445018799874425,5.506657333231892,5.387769583179213,5.852916022629993,4.9825283696889375,5.489063209516585,4.875520196669576,5.58572100722188,5.568387535660711,5.372695884386952,5.243438111576932,5.51106489098382,5.874402044340178,5.513041562637836,6.262809642375519,5.142834778206395,5.874877575381725,5.41115068925776,5.444502311410655,5.546916915375962,5.367305812217814,6.123235726904113,5.8991187134538485,4.956094632665646,5.6492113002609115,5.455235397089902,5.28856566965615,5.915811984964685,5.1842557347186835,5.783577449740415,5.434336637590372,5.907675743851071,5.202022614547964,5.380365936922067,5.802576238459554,5.661636509595064,6.2332519915515014,4.7641524288963515,5.688085839662048,5.793916426711478,5.094614360459557,6.246183634756852,6.2881838527023675,5.75812645847803,6.020314052459157,5.351020092377955,5.621879819590647,5.480489528791499,6.1002734771521,5.430539916228111,5.543176238492662,6.025769072605056,5.591742436708755,5.41717052592997,5.621954367080668,6.246705608268123,5.453102785401381,5.7031685178771925,5.842671282149578,5.621273023344241,5.1849935941107015,5.71431290636129,5.383297426651026,5.367696060221822,6.493824025475988,5.841296999986929,5.976365884911181,5.366654733879025,5.196641261092419,5.338408701053481,5.880446503366231,6.3583835502229675,5.372250627812253,6.397080223768431,5.602661064224853,6.205615750127576,5.22109321635122,5.889341706617905,5.667351070392068,5.804351749950555,5.815007627841575,5.548205155545304,5.880231631710586,5.5395923466682,5.889805805962853,5.606991941139987,5.9342056468895,5.617496983428129,5.899156234917596,5.691295560536538,6.199064048856186,6.20893434067448,6.361635164409878,5.764075126878758,5.681859736138063,5.6545745540706465,5.611130335387628,5.545255570823557,5.710705238005463,5.673869196303457,6.1252052737963245,6.055007164048289,5.5475609252616085,6.193601300635876,5.348467339938713,5.631094930649091,6.0600530306347595,6.0670100513199605,5.509620514210487,6.257477709687368,6.30614375159128,5.542604091116204,6.077140388607026,6.015167627828411,5.836344923038484,5.857143920133601,5.719210265918237,5.917957434672158,5.638177122158233,5.85391327409093,6.547448627382682,5.351933157228821,6.3511327120536984,6.397589362264908,6.018475910029657,5.593122696724914,5.8006123873960345,5.493097311415807,5.981943343467575,6.416784240573736,5.791146043697473,5.893379659343675,5.685705007303442,5.352979667552443,5.33643559104983,5.849085445258799,5.948769110849019,6.337166531636397,5.69552945018073,5.698286366519793,6.176946257145512,5.30275033290648,6.087265746661336,6.19597641582208,5.115425709523058,6.27493919253122,6.012442850634024,6.064827105937044,5.235747762378946,5.758279418234131,5.965025996461679,5.785177063759059,6.06651284824094,6.069956434465478,6.156965522086691,6.619170892690586,6.533179112024127,6.281072607744478,5.983369465446136,5.7185007374137875,6.179478979461707,6.449549879774226,5.393389208176573,5.986883909098023,6.310370927068433,6.2134916485533305,5.861786815751832,5.731929629245064,6.06900747209213,5.975989903591371,5.3084593488093885,6.075456240609676,5.591303824434374,6.0375567326545285,6.20402223521644,5.59239820572288,6.074771507951725,5.526378113034289,5.828013280546952,6.318751770160167,6.233381249270364,5.8595642492161035,5.9887101032896535,5.802232950446015,5.755183697724157,6.084315035099176,6.223156026986378,6.007123343699953,5.844195320464086,6.353025706341355,6.097301044824112,6.32922334028346,5.90034693538825,5.868638107688993,6.243733473048066,6.373339097682094,6.233021631149307,5.822031614798217,6.0987592432706546,6.106717158024175,6.170813598543027,5.943837993230551,6.025994901002677,5.969931893556318,6.137451989481584,6.2520767137117055,6.536535764061763,5.927027988242688,5.814788730283805,6.491737360284494,6.05927855768425,5.88672299720146,6.168125158166524,6.273548453153177,6.177105964989253,6.609807390816808,6.264934746152181,6.330724921863294,5.811554031375598,5.784654774848256,6.280864880766058,6.14680852025556
RMD224,5.627665139540744,0.0,5.686989499842441,5.560795660476951,5.9416834508236285,5.751173139023608,5.730838141184677,5.5193707910503935,5.337883386997381,5.345700524841637,6.035064448891307,5.40624838764504,5.670468100894385,6.03403962723692,5.654299571028041,5.61080994324775,5.556143899050973,6.020641383526049,5.763702678483453,5.851081297436937,5.9101186756420425,5.7862914128550935,5.8528269115668285,5.561605623757362,5.994151729963809,5.6890580235628105,6.092142990425461,5.374520467273619,5.777129747956767,5.756943195662513,5.335311621187953,5.162527567841432,5.7724044104586305,5.606366389717658,5.15496006420934,5.681430898304497,5.625935281034537,6.133259858520168,5.857821121002987,5.624122290142758,5.7489227555144735,5.875635306679185,6.007090279361162,5.759727959859172,5.628353920709342,5.9422421703932296,5.492649699472102,5.547259838979338,5.887575722427025,5.928043230817285,5.9701102088398565,5.43882026800163,5.882244075295267,6.003615746782094,5.421018557980204,5.59834322597594,5.280008052295745,6.05107861781505,6.143658032360867,5.9288447797721835,5.685464702737017,5.978476923825618,5.480667648404823,5.871739061863642,5.879027436923101,5.987745458650604,5.872968392362256,5.93316292781182,5.7627131012889,5.940305313438574,6.035599546607469,5.6039029287318645,6.010882427713048,5.861528711580595,5.874627994488804,6.01197495647706,6.028461337167865,6.077503073829034,6.248382791259989,5.739931530974687,5.319705625298271,5.917768291020566,5.93345058960745,5.180371986252933,5.8634279125462605,5.930374792474454,5.636783436609608,5.982780990859319,6.07622205401944,5.627037928093437,5.833670687177381,5.751671420547077,5.59017232322737,5.967185145258748,5.899876789355487,5.287457316980904,5.673739533386929,5.488043147567269,5.948561607372772,5.7348566964045915,6.033279417545061,5.640984415847317,6.033255767486794,5.906434631933243,5.860809493140645,5.295499093034026,5.4022101535719695,6.22484331958633,5.857743483518679,5.793019668069386,5.601514256968908,5.862916258571074,5.892114185560264,5.970598147634837,5.762316747044641,6.1853733294863975,5.539338822893265,5.132081470971367,5.467676401080455,5.712955351834895,6.078326820562966,6.097640577459076,5.4105333327572005,5.90324242019888,5.752389584368402,5.76041687234397,6.177068644583076,5.76280319114257,5.507739248915253,6.034810510061748,6.158261882078236,5.705228870372182,5.967622122811365,6.016437293752786,5.768248472257899,6.092476612292664,5.704487925457512,5.78574476485406,6.078927965336442,5.855409545680701,5.995009481057515,5.954018332322026,6.025271560981677,6.080467061736513,5.824108936984886,6.027000899544195,5.997046192585912,6.007352511718735,5.747305476320182,5.390690183200697,5.9093942072820855,5.9307776614622,5.806942234980313,5.873735359624346,6.1448294376128025,5.334990445432883,5.601668038331188,5.8178592501701285,5.604356503828688,5.908143457016448,5.731535697864656,6.051278627696607,5.890803654933118,5.504460235666449,5.476820466658908,6.345551886226957,5.539050724228593,5.547072911774314,6.112673897264263,5.4853041985377144,6.054470328560686,5.68369766252638,5.858026447280835,5.521252906136184,5.493553053606346,5.655881235292993,5.462846629445074,5.936181010100734,5.9899960717578224,6.210712994521747,5.731566829096814,5.733583923182376,5.863562600786065,5.334404664824365,6.297939072777029,5.610397033826091,5.853978917140358,5.542677391661133,5.890736238015988,5.595212734255092,6.205569697521609,6.103571564004109,6.312605227664736,5.897820333648615,6.117573990147211,6.010356299096569,5.817974881066985,6.133808395306225,5.888885451372593,6.089845360554453,4.980527914264394,6.219196434066667,6.085541945559584,5.943173813882,6.107687858155538,5.991021856848623,6.099381883892529,6.040750314954242,6.168273559148624,5.998776747658057,6.016791409480386,6.432233894669283,6.090016093221412,6.294547919552885,5.891708948997846,5.931096062874463,5.674065212513696,5.769790059352196,6.38048206690444,6.240745361442596,6.285407456160242,5.925034201752636,6.135911245708826,6.192596709266926,6.074709440828148,5.922472354266805,6.211557075886435,6.014753226611517,6.043929837763463,6.04347640789933,5.894157607147324,6.283679376099336,6.285405036067285,6.075422776723335,6.143422564658194,6.265539087976347,6.005257020305302,6.266392536867365,6.041250442755668,6.228648135517173,6.299144442555585,5.55013607325437,6.171521899093754,5.9532061195872155,6.162224603691447
RMD137,4.543732599402018,5.686989499842441,0.0,5.002036689715792,5.717915908141291,4.959866303648357,4.891724458238388,5.284776240329216,5.719266709821788,5.629610560414957,5.979268791437166,5.773546545330263,5.694007998782842,4.709509868452559,4.481813249197016,5.114968139121406,5.5080589018618324,5.541174920706723,5.4727367315934545,5.997604767211596,6.080667047549882,5.185085335081046,5.106251770459514,4.93711861815809,5.685174541939308,5.470422440145046,5.573627908196615,4.97027942321866,5.288245118155924,4.909320544133736,5.56712035643656,5.380309520221994,5.284107368748767,5.406983657807509,5.167552591935761,5.8366243500688055,5.477972446331358,6.302395812804812,5.4419256285872715,5.760390360700584,5.283278153964543,5.593934308035805,5.33288558389272,5.459810730119837,5.920534511937005,5.792297766302957,5.000641758375451,5.753941870142222,5.754296969655132,5.518864079452796,5.688353865804793,5.376928167515224,5.541438796345875,5.474845593927621,5.5947539616425415,5.4847164217540705,5.078051431446758,5.7374610559311074,5.63074499117239,6.2296317110577135,4.956328502627779,5.686532665178779,5.6440792277350615,5.262186567475918,6.164043218322324,6.205353394738414,5.778283910770991,5.867373277862668,5.45639299339766,5.554696125875037,5.293465870671278,6.070943766341971,5.420653496968112,5.688384733739278,5.6188810716580395,5.346598199791063,5.405078531969252,5.659390343244668,6.316446188094171,5.249745786769291,5.571230629125445,5.721388517141625,5.524070151183015,5.3143754600883115,5.7014106741312895,5.47814436696878,5.307526181827894,6.465997416195473,5.8563410079524,5.769585607000178,5.328477201666701,4.990762490040417,5.170183191217901,5.93641712273265,6.402254867452318,5.5621485926644185,6.238464171625563,5.339058274310889,6.145502790463055,5.252743877406816,5.996693679061203,5.505800927315411,5.756585246947048,5.771452424002525,5.443253207127399,5.631415694998149,5.3477216595506825,6.0078199074045004,5.573689637133686,5.929474706116322,5.296817286991307,5.689122237662492,5.733339812846296,6.259823569756734,6.139264523762725,6.411147008365955,5.737023715846258,5.5193781624746405,5.575864015591502,5.388616807804287,5.645251980722386,5.639486102030493,5.5775673204239595,6.0586538578062665,5.756399259937889,5.555233801091402,6.1454874330272045,5.43158860209041,5.372729519991013,5.91933054228479,6.0878621894442055,5.308682204426272,6.345716939424814,6.096630485975183,5.337808222446875,5.73865085609701,5.955699167953081,5.844774227229034,5.6735285699418,5.8343999904310255,5.9724862301410475,5.431044163150277,5.775340737786885,6.390279039882019,5.652369999046162,6.115381558209286,6.308507730767769,5.899479954037226,5.62957431361595,5.737003481197905,5.7081709570212595,5.962997738646943,6.067576879444084,5.7558058684626365,5.788482700725462,5.5569216531822665,5.409649143979396,5.557775119803239,5.782848525791522,5.825731531089453,6.201609630237874,5.7850078814687445,5.486321643198765,5.769838219848145,5.296250684486297,6.089576394286665,5.863256662623743,5.347265166898121,6.265920844077275,6.115793654415944,6.077419930925175,5.286723317533198,5.640485255590002,5.8661504548713275,5.737301227598416,6.088315265764623,5.817800422046843,6.327443435784827,6.467726325618127,6.579397391768405,6.095419974408943,5.872314877280495,5.752103715227622,5.970015161388982,6.21122469316472,5.361308804171408,5.931328992045443,6.151383692614868,5.954948342821518,5.8093069477234485,5.684857629925982,6.106657585026907,5.899730060036239,5.28303456999268,6.10031106518791,5.444045012433834,5.820950320083712,5.915274185816452,5.583610052403572,5.993690424301637,5.487204319691063,5.970363869577029,6.255096416804099,6.275096639031612,5.739922069631045,5.845100035392979,5.687619508669365,5.664204814932502,6.0632806127725685,6.289099076493083,6.054673179528122,5.838262122618858,6.278694125508781,5.997490502226885,6.22817464015649,5.74709671872158,5.817227962366601,6.220971450604957,6.305288995908505,6.086288125870226,5.895317686373238,6.046190950964981,6.009252302771431,6.151718277997002,5.944108295563568,6.001053129852268,5.837575412677494,5.945802902162188,6.257669763617417,6.373873910494029,5.905538868583339,5.74967707339642,6.230691714529742,5.885937607077072,6.027700493876028,6.049743493159774,6.154459455667438,5.899041292931862,6.4745572259231645,6.195415745088494,6.209820734041035,5.883608500246763,5.864186864010895,6.217919764257821,6.113333150224956
RMD186,5.152243465533941,5.560795660476951,5.002036689715792,0.0,5.450337094904891,5.422629288409474,5.217659213825605,4.8462197228449995,6.143570650640342,5.617033592011383,6.183710522715293,5.834015916128464,5.751025413939437,5.2585968998229795,5.079051671809356,5.060739531483014,5.94195046139345,5.17021604470415,5.261181901598123,6.267577630759704,6.297682529563766,5.201777285735497,5.160281336242602,5.174775846874306,5.857057052397939,5.195737019601071,5.916063222348683,5.117058541315221,5.332225964694995,5.251742782151325,6.039777717792986,5.437194642710757,5.165447096884618,5.752540292841236,5.141673431819938,5.8714472912786935,5.185009660235173,6.628624029857538,5.292818543660407,5.460309951081974,5.598977733724671,5.401584164195476,5.761169007245593,5.460900493311509,6.241704403286996,5.998939647138515,5.358775587116632,5.882660087880363,5.912020135567641,5.407599151730736,6.1734450790649955,4.982111191440617,5.634639631890382,5.227061916815139,5.940227366964882,5.465843017667277,5.212784252719046,6.067605334780663,5.761940919743596,6.311428338147975,5.429755145286127,5.9110906837745265,6.160155385945233,5.2823395746660955,6.357736017683217,6.382326240553294,6.035656336671765,5.826748088525853,5.191564043906382,5.80004809655583,6.0178080776250695,6.186935585564643,4.928424027952291,5.74778964868709,5.776417674808696,5.475483647649325,5.6398944458173546,5.614109086231605,6.614357666836393,5.511515922360924,5.442197627917516,5.743285371685708,5.881945882527161,5.167984386289395,5.803593994211097,5.204634410170363,5.609874361956752,6.736757786949758,6.289572542545285,6.156473241876072,5.797725627715679,5.034975257300458,5.278414195091299,6.3096877970153935,6.7727496063266415,5.740822524372506,6.292597708036836,5.705603695890114,6.454440586413867,4.867327406410811,5.993683661548513,5.810996204585905,5.927871473007254,5.838338745212233,5.637894001088443,5.755284828424881,5.92797436603697,6.6404759617251194,5.402795461889428,6.399388960867089,5.189525874708771,5.836998955692842,5.933013985431971,6.257460994806257,6.48178259526279,6.531757898621179,5.680775913195516,5.65280376446387,5.822544567319498,5.506105027532582,5.849328694439539,5.732681074545568,5.792752595119812,6.387658099698549,5.963011621881011,5.628785471382917,6.612914656157406,5.816014314086454,5.030803561295366,6.366644723381314,6.297270048175046,5.307677894566063,6.3073847571262815,6.26087039361446,5.254054820868155,6.252984489985692,6.156925537788114,6.362457121497721,5.664404265976109,5.845367999424749,6.4799619081433955,5.970062949113576,6.030408005925664,6.856270582488053,5.8749962136441365,6.559716377699638,6.948196374444987,5.88396097644927,5.968228120466274,6.104153140453876,5.879270947891061,6.3567340562772126,6.456762264462981,5.589295120509738,6.231812156366908,5.846926697638551,5.430026285908183,5.198485620188205,6.102569947105927,6.080237625397138,6.640416274777236,6.051618098440807,5.759057357828708,5.907326983030403,5.454314907359243,6.321828519475067,6.124321261295801,5.319362351520682,6.684036563679679,6.441482194982855,6.328609358483282,5.4256852356840435,5.459809254515432,6.307078904563995,5.7544973584707915,6.288409824026566,5.765681548111172,6.514680590044743,6.642414900505409,6.813548977026532,5.86356736188454,5.968221590669226,6.000002003452883,6.266499308670531,6.471504657630845,5.094237523752701,6.065252062946117,6.59765943857366,6.337223877538876,5.959310534715636,6.003398204746829,6.382089816588769,6.354992053085806,5.244487141317688,6.468358319457609,5.853255538579375,6.136369671670025,6.251636752909114,6.13571358483454,6.435243687776817,5.53383643924391,6.306961038879655,6.605730832528712,6.390798464419246,6.224441510120996,6.29125390543898,6.021562853502849,6.341797910297289,6.225123069822792,6.692160602147282,6.434274005288423,6.397220108911323,6.785097945712956,6.397144490004231,6.563182959472639,6.149755075343527,6.258309966181801,6.62856986547373,6.709826665237635,6.45730796716536,6.085985832572737,6.442956721989857,6.408812397744543,6.562001090752427,6.352591426207572,6.54544175557174,6.116640124572258,6.2634960590505395,6.642050776435093,6.7067558735476,6.488783448043968,6.226832761278095,6.749772292483313,6.403289914743206,6.272080356159486,6.395774549791481,6.569816908936562,6.266468965023841,6.90866694846507,6.488813581800679,6.628974907358453,6.1190538925543745,6.308920929541748,6.770422381191073,6.626227523302062
RMD232,5.508819676490136,5.9416834508236285,5.717915908141291,5.450337094904891,0.0,5.789867954173256,5.652740214888391,5.292832347594841,6.229920204316375,5.903259487267777,6.328312968979347,5.74627397445969,6.050223124698934,5.722703449359573,5.6547205721122555,5.557672090764561,6.214432163238282,5.473734212167384,5.731911227547579,6.521068590262481,6.558916732724374,4.99189543615374,5.3503838202429606,5.704301387398027,5.919723374734464,5.62689065945209,5.524248008592536,5.5604492564746595,5.945316040507431,5.790295467837958,6.38443391401441,5.787346053058705,5.778017088678803,6.195918121531282,5.804258523738538,5.526277776820906,5.641772169976454,6.542424503819833,4.9632697553790495,6.075736162859378,6.0714013815355,5.121772621514532,6.075035206789897,5.156008654790013,6.4258760205609775,5.945110082662622,5.732836677124353,6.3570351365884985,6.143180719070896,4.898931822171369,6.156170687895261,5.627011435971895,6.0104592862533135,5.330884672380792,6.339128469238314,5.592624007223616,5.862270473081916,6.296026865237929,5.082384964961214,6.266890341804328,5.593225464917686,5.967278621643296,6.450842427971855,5.213268551972371,6.350166565614969,6.683383822919149,5.960441936862443,5.886348925788751,5.41549460066129,6.151720090540241,6.124309208570134,6.458686993555709,5.579286693871792,5.518528557244736,6.045523678779687,5.404073098076731,5.432598150285293,5.54743183094452,6.422306754509891,5.923920203445959,5.836973469119519,6.390025397657199,6.235473424038021,5.516134262874977,5.977165883462939,4.933982913923504,6.132213868754842,6.745785296528688,6.36137068604865,6.283067020796847,5.836998370014078,5.104258766973133,5.68547095193479,6.393477369534066,6.613447048557369,6.097629178063514,6.509732781438555,5.96885295551133,6.410821566482484,5.483181755855344,5.807512871243922,5.531785660972399,6.147707226986993,5.621601746246377,5.905336454663606,6.433376502952756,6.331721413688407,6.452977088986797,5.6845717848044535,6.371432409802176,5.821484417242054,6.353863994223783,6.355335409972459,6.496014807360867,6.39560933966655,6.376952082860547,5.9696080333253185,6.086437882749162,6.150793880562719,5.962075731683281,6.031765861849287,5.8071316158085216,6.051793465102394,6.378392710815178,6.028514413676834,5.568929594913698,6.598039843800076,5.780434901377775,5.758419716342011,6.271155555186844,6.348066181817404,5.77104252838627,6.4540247038258896,6.473838604289994,5.7164307995148915,6.429779895437133,6.464893679644194,6.25992792767639,5.280446153221364,5.460331485079418,6.352455003386575,6.186389285527264,6.189035338303995,6.780701328593482,6.124008908048855,6.551275823549212,6.873987899335828,6.2058521558113835,6.204838760604916,6.0900811307986515,6.306328872592338,6.44008633652376,6.526373176492699,5.535082486924028,6.167052999569789,6.074092362906804,5.682068585002112,5.191981695417556,6.14017174945268,6.112576731746642,6.522868601864273,6.167692708845199,6.177619204858468,6.460760755148307,5.808876301482016,6.3003547729094445,6.270098759248696,5.7088914729331615,6.411094047888512,6.546511385631734,6.278959589478023,5.7544534757948735,6.059962819922289,6.535365090821074,6.191595445560949,6.311824593828715,5.933647881734603,6.760554913081914,6.700974378302235,6.660898732085376,5.859717342381859,6.1326027832280525,6.152749389313445,6.492215590933068,6.7223363034961325,5.009250715539409,5.776074784070012,6.56547119517804,6.569045075583457,6.2535837080351335,6.2112396887145715,6.207162989180389,6.274645233722407,5.431051463126717,6.518648082403844,5.921336919578057,6.360522690518324,6.131455226910013,6.193151340356073,6.409605836372577,5.8877566516839765,6.308557324717328,6.497370674194114,6.418119857027817,6.40943545237224,6.367510486739965,6.193552153059197,6.20198390515945,6.3236138340907315,6.717876828584792,6.267370709366126,6.2773755569676215,6.650275754447065,6.213753151388666,6.456075225686559,5.942719208760655,6.285248885584519,6.614837339845511,6.654669856336544,6.403600447432534,6.042323438314813,6.411110762381984,6.409863654358988,6.575041931142309,6.466826105342323,6.65359181568475,6.405219295746224,6.257917833011577,6.746476889515713,6.569177559445298,6.279297175803063,6.178708158165931,6.522402841051901,6.4311636716630405,6.279633045859736,6.582214132789766,6.542798008439011,6.350968440540009,6.78744800264278,6.298847051247205,6.543311613880791,5.963533099546069,6.438658856820969,6.593173792205694,6.562743635230917
RMD310,4.8034861248363345,5.751173139023608,4.959866303648357,5.422629288409474,5.789867954173256,0.0,5.132557517775608,5.4964411726404965,5.750042819705558,5.759910951567728,5.402791509554041,5.887059359888535,5.450980347827888,5.178125797279207,5.2486232354556535,5.558721521877289,5.231128304963776,5.5322790343947235,5.553728407982705,5.642217521091831,5.232069321579975,5.4607091691423255,5.712699146511565,5.478295015959277,5.004856272337183,5.687078250656386,5.623547512168177,5.522322235601102,5.574936640476508,4.812321270307243,5.133364149602493,5.684515979933741,5.656491699217696,4.975458489220051,5.163956339455716,5.678157537209027,5.538790326566257,5.305770932342586,5.490119002835178,5.710630963280057,5.278570296206978,5.71293004377856,5.20601158574447,5.648659513686088,5.606129385836869,5.725247998190821,5.1595704643992235,5.311938554076039,5.5558765786392765,5.598481925093116,5.6100768774399326,5.295988860649856,5.502964860377833,5.484106073591615,5.58437516670966,5.499183607627124,5.397231062089589,5.322848460616021,5.6556523427670955,5.641248197162307,4.662528842657397,5.298452130769996,5.6954802828045725,5.481191219635575,5.688031739674156,5.587426738606948,5.298804179729399,5.720416026398631,5.527732177685927,4.907434237156288,5.165037755369392,5.577328005035311,5.62036776552517,5.681259695978297,5.554948443754776,5.508002932300667,5.427134812715,5.861416956928003,5.521259763440851,5.635282745132086,5.704121991777413,5.3876714163307895,5.397636247067696,5.483803784413515,5.492964010229651,5.782683210605424,5.29376709347465,5.603978042035478,5.439488042335075,5.358789507987733,5.086890158120873,5.503483603714762,5.256247762254423,5.456137400494997,5.60974899528075,5.585266062547169,5.802480438131305,5.463101778621218,5.5576972522765375,5.379838100220471,5.879864451518376,5.677250642154299,5.53056885055932,5.827096131189735,5.345736133768188,5.919596086665324,5.3464399437857875,5.2959829033968004,5.7413883414549005,5.498781904088933,5.661162126645578,5.790888014241655,5.143441610774901,5.63434673131042,5.584399754745443,5.447523498384081,5.634656298507385,5.747284906677408,5.349241428823689,5.424952678557467,5.210625894295578,5.379244165913805,5.550683044114222,5.459769560149473,5.4500272528438325,5.493038363455203,5.502251034915672,5.332155567434675,5.6201107022382475,5.498582521876929,5.500166459070988,5.399624635126834,5.435768963028116,5.742698713586434,5.538462768508747,5.123939360358164,5.718371733652226,5.219317441267021,5.4648965927804944,5.479889967067619,5.232580066547542,4.959360344180176,5.53146294237264,5.698634268631838,5.2334172859400905,5.651909898474715,5.67644942937657,5.584887051432894,5.386950212128948,5.568829646705713,5.418477813419205,5.4334659185001675,5.522135140054885,5.706475391191891,5.337023932644658,5.4558511174989475,5.133548600236369,5.662766606037291,5.479552146696403,5.676685998239568,5.575162688207145,5.130975357181639,5.5367573373029115,5.752237072737699,5.506457231540245,5.559515602591559,5.638297414812655,5.461387279941694,5.548701092083609,5.83322018732854,5.2968369252925545,5.301407093082096,5.558578348292709,5.544873295590292,5.897070288619267,5.715621888435717,6.089027751393981,5.504778220414154,5.721496603145758,5.6122504038373,5.994396664703722,5.937371270949095,5.135229615062762,5.841024199568056,5.187511419908731,5.526898429195167,5.5775305323818385,5.795805768314112,5.587651299679385,5.559249649400579,5.092590130314156,5.186718140550084,5.253859902952265,5.6466315195174674,5.3664117293002755,5.21313219705665,5.196053593921448,5.3039407108582965,4.778059723165009,5.228785306993421,5.5124993309956505,5.057666418216716,5.343671474135765,5.515686769816407,5.204595588669968,5.204218162871768,5.209394439157145,5.118533557212272,5.2968264716538,5.4684052713331806,5.434436616414671,5.193483022949526,5.3322569072449015,5.247467023885508,5.289339911779304,5.208106482071122,5.093596990089543,5.565474871594167,5.558526751674901,5.3148787994993905,5.1245558311618975,5.247967455837926,5.112775041227265,5.117268943088852,5.0229469098741575,5.01406798168239,5.5155200769876265,5.040345334860207,5.303090862887176,5.403104813018143,5.307108166424756,5.3130427826183055,5.477136782393423,5.034043793545207,5.265123962302386,5.451627333848372,5.496617703051896,5.1330730322652665,5.53090288130556,5.19972700617766,5.3549574586349244,5.25138096256423,5.166291748805999,5.256866370342073,5.390560459140902
